AREACD,AREANM,Time1,Time2,Time3,Time4,Time5
E06000001,Hartlepool,94.88498596,96.20823148,97.65525321,99.25161933,101.3419167
E06000002,Middlesbrough,95.50387277,95.57182358,95.64007398,95.70862663,96.42095566
E06000003,Redcar and Cleveland,100.2150086,99.63919412,99.08403262,98.54809372,102.7454358
E06000004,Stockton-on-Tees,84.03738377,84.13033935,84.22385649,84.31794203,89.42256425
E06000005,Darlington,94.9840385,95.75579261,96.56805094,97.42530173,99.81663353
E06000006,Halton,101.4574019,101.4092713,101.3612898,101.3134566,101.806212
E06000007,Warrington,103.075523,102.813037,102.5549277,102.3010516,104.2333807
E06000008,Blackburn with Darwen,104.9286054,104.4911543,104.0657263,103.6516782,102.0473938
E06000009,Blackpool,104.7130537,104.3841198,104.0620303,103.7465061,102.9995099
E06000010,"Kingston upon Hull, City of",86.2550209,86.93596161,87.64823985,88.39487972,90.36386322
E06000011,East Riding of Yorkshire,101.390253,101.0584894,100.7336872,100.4155602,102.4068058
E06000012,North East Lincolnshire,100.5532501,99.66697788,98.82871152,98.03351654,105.7987255
E06000013,North Lincolnshire,97.59395554,97.02341011,96.47314803,95.9417765,99.81009883
E06000014,York,86.94633846,86.1493007,85.39129959,84.66868919,84.81750054
E06000015,Derby,106.5931237,106.472966,106.3537338,106.235413,105.6244336
E06000016,Leicester,96.49658144,95.15161798,93.91422703,92.76846801,93.78153636
E06000017,Rutland,108.8348708,108.6830055,108.5326156,108.3836727,113.2564877
E06000018,Nottingham,100.7610295,100.4494074,100.1439349,99.84437398,98.24729906
E06000019,"Herefordshire, County of",102.3053026,101.6763197,101.0718991,100.4901943,102.284943
E06000020,Telford and Wrekin,102.6010756,102.6192261,102.637398,102.6555911,102.2147993
E06000021,Stoke-on-Trent,94.20524506,95.65013789,97.24391298,99.0208143,101.0741358
E06000022,Bath and North East Somerset,99.86790659,100.4031302,100.9575242,101.532513,107.2569746
E06000023,"Bristol, City of",93.73017111,96.50420338,99.88629485,104.2200814,106.2397071
E06000024,North Somerset,83.32012705,82.83707211,82.36863604,81.91395992,82.13614941
E06000025,South Gloucestershire,108.97259,108.7667757,108.5636619,108.3631787,107.7835895
E06000026,Plymouth,100.3899646,99.5786797,98.8078044,98.07350343,98.69167532
E06000027,Torbay,107.1917698,107.8819401,108.6043234,109.3620747,110.4760217
E06000030,Swindon,97.43735231,97.26976765,97.10397784,96.93994485,96.57066824
E06000031,Peterborough,101.5836124,103.6255761,105.9784251,108.7541227,105.4766895
E06000032,Luton,100.425767,100.2849916,100.1454849,100.0072242,100.3059387
