AREACD,AREANM,Time1,Time2,Time3,Time4,Time5
E06000001,Hartlepool,109.73825,110.2870976,111.7058495,112.6586476,114.3991745
E06000002,Middlesbrough,104.5424273,105.7176679,107.426905,107.9598263,108.4401849
E06000003,Redcar and Cleveland,102.9260148,104.0197965,106.2309365,109.3622141,108.241228
E06000004,Stockton-on-Tees,99.55824136,99.52555375,101.5152978,103.2580296,104.1840801
E06000005,Darlington,110.2265085,110.7549177,111.18238,112.9970181,112.1848081
E06000006,Halton,106.4828694,107.0924757,106.7096592,110.005697,106.689744
E06000007,Warrington,100.0701416,101.1439913,101.3949613,105.1843757,103.3510532
E06000008,Blackburn with Darwen,104.8581219,105.9306371,105.3833688,107.9742626,106.5660111
E06000009,Blackpool,99.12464573,99.99552749,101.4848991,104.0363072,102.0118942
E06000010,"Kingston upon Hull, City of",93.11545448,93.7864824,94.84417381,97.42043457,96.8782555
E06000011,East Riding of Yorkshire,89.68085582,90.32233401,92.27971816,93.8648085,92.52570885
E06000012,North East Lincolnshire,102.3070014,102.4806623,103.1062274,105.8189865,106.2948898
E06000013,North Lincolnshire,102.0461372,101.9765131,102.6997751,103.2255598,102.7260939
E06000014,York,102.4953876,102.1317001,105.0651898,104.672259,103.9251787
E06000015,Derby,95.3717864,96.25769023,97.99737836,99.38089051,100.4885432
E06000016,Leicester,93.1655043,93.14514121,93.43197781,95.57635572,95.56668508
E06000017,Rutland,125.8582988,127.4258111,128.6307478,132.2060926,129.1236543
E06000018,Nottingham,96.41567181,96.77479853,96.35329453,97.8801138,96.60789149
E06000019,"Herefordshire, County of",101.2323723,101.4674624,102.2048959,103.9107116,104.5479379
E06000020,Telford and Wrekin,103.1669398,103.5203452,103.3763762,109.2765195,106.7536986
E06000021,Stoke-on-Trent,93.67865737,94.08908574,92.89672572,96.95260534,96.09677889
E06000022,Bath and North East Somerset,102.5204506,103.8242516,103.5697038,107.2167051,106.9168524
E06000023,"Bristol, City of",89.74578929,89.96809211,90.32416038,92.97574483,93.94768154
E06000024,North Somerset,98.74567032,98.88823951,99.51614429,102.7197307,102.5859067
