AREACD,AREANM,Time1,Time2,Time3,Time4,Time5
E06000001,Hartlepool,93.04511635,92.8806617,99.62330215,101.9256672,100.4455754
E06000002,Middlesbrough,84.98683874,98.14321034,103.0768497,103.0768497,96.49866389
E06000003,Redcar and Cleveland,94.03184422,99.12993821,99.29439286,101.4323032,104.2280322
E06000004,Stockton-on-Tees,102.4190311,106.3659426,107.1882158,111.2995819,112.9441284
E06000005,Darlington,93.04511635,102.0901218,103.8991229,108.010489,108.9972169
E06000006,Halton,97.32093712,101.2678486,94.19629886,96.00529996,96.66311854
E06000007,Warrington,104.2280322,107.5171251,115.5754027,113.4374923,120.5090421
E06000008,Blackburn with Darwen,97.32093712,108.010489,108.010489,105.708124,109.6550355
E06000009,Blackpool,78.73756223,85.48020268,84.16456552,84.00011087,85.97356661
E06000010,"Kingston upon Hull, City of",83.17783765,89.42711416,87.61811306,97.48539176,95.18302673
E06000011,East Riding of Yorkshire,100.1166661,113.108583,113.2730377,115.7398574,112.7796737
E06000012,North East Lincolnshire,89.92047809,94.85411744,102.2545765,105.3792147,106.3659426
E06000013,North Lincolnshire,104.3924869,109.4905808,110.4773087,109.6550355,111.7929459
E06000014,York,108.8327623,114.4242202,115.0820388,117.3844038,122.9758617
E06000015,Derby,84.98683874,88.93375022,96.66311854,97.9787557,99.29439286
E06000016,Leicester,87.28920377,95.67639067,93.53848028,95.34748138,92.22284312
E06000017,Rutland,109.4905808,125.9360453,132.8431404,128.5673197,126.2649546
E06000018,Nottingham,75.94183327,85.80911197,85.80911197,92.22284312,89.75602345
E06000019,"Herefordshire, County of",100.7744847,103.8991229,108.503853,107.6815798,104.0635776
E06000020,Telford and Wrekin,89.5915688,94.36075351,101.2678486,96.1697546,96.33420925
E06000021,Stoke-on-Trent,85.80911197,92.55175241,91.07166061,89.42711416,97.64984641
E06000022,Bath and North East Somerset,108.9972169,118.5355863,104.0635776,112.9441284,117.2199492
E06000023,"Bristol, City of",90.74275132,98.30766499,99.78775679,102.4190311,98.30766499
E06000024,North Somerset,103.5702136,105.8725787,113.2730377,111.1351273,111.4640366
E06000025,South Gloucestershire,100.61003,105.3792147,107.0237612,108.8327623,109.9839448
E06000026,Plymouth,87.12474913,93.86738957,95.01857209,96.00529996,91.72947919
E06000027,Torbay,96.49866389,103.0768497,106.8593065,99.4588475,101.7612125
E06000030,Swindon,95.18302673,106.0370333,102.912395,105.8725787,109.1616716
E06000031,Peterborough,88.27593164,90.24938738,91.07166061,92.55175241,93.53848028
E06000032,Luton,92.8806617,95.34748138,95.51193602,96.1697546,99.95221144
E06000033,Southend-on-Sea,101.103394,105.0503054,109.3261262,106.6948519,111.6284912
E06000034,Thurrock,92.22284312,104.7213961,103.8991229,106.0370333,106.0370333
E06000035,Medway,97.15648247,105.8725787,97.9787557,104.5569415,106.3659426
E06000036,Bracknell Forest,102.4190311,101.5967579,107.5171251,112.7796737,110.3128541
E06000037,West Berkshire,109.1616716,113.7664016,117.7133131,116.7265852,116.5621306
E06000038,Reading,90.41384203,96.66311854,102.0901218,98.80102892,96.49866389
E06000039,Slough,104.7213961,109.6550355,111.2995819,113.7664016,112.1218552
E06000040,Windsor and Maidenhead,118.3711317,125.1137721,126.5938639,128.402865,125.6071361
E06000041,Wokingham,121.9891339,128.5673197,133.0075951,131.6919579,129.7185022
E06000042,Milton Keynes,94.6896628,103.5702136,107.5171251,105.0503054,105.8725787
E06000043,Brighton and Hove,106.3659426,110.1483994,113.108583,115.0820388,115.7398574
E06000044,Portsmouth,88.76929558,98.30766499,98.30766499,96.1697546,95.34748138
E06000045,Southampton,88.76929558,96.99202783,98.30766499,96.49866389,99.4588475
E06000046,Isle of Wight,85.80911197,86.96029448,91.89393383,91.23611525,97.81430105
E06000047,County Durham,97.32093712,105.5436694,99.12993821,104.5569415,102.7479404
E06000049,Cheshire East,109.3261262,112.7796737,118.8644956,116.8910399,118.206677
E06000050,Cheshire West and Chester,102.2545765,110.9706727,108.3393983,108.1749437,110.4773087
E06000051,Shropshire,98.14321034,105.8725787,112.1218552,105.8725787,112.4507645
E06000052,Cornwall,101.2887822,108.1622642,103.1407248,104.1780288,106.7062077
E06000054,Wiltshire,103.0768497,108.8327623,108.1749437,112.4507645,113.108583
E06000055,Bedford,90.90720596,100.1166661,102.912395,103.0768497,99.78775679
E06000056,Central Bedfordshire,102.7479404,107.3526705,113.4374923,110.6417634,108.9972169
E06000057,Northumberland,99.4588475,102.0901218,101.103394,108.010489,109.8194901
E06000058,"Bournemouth, Christchurch and Poole",102.912395,109.1616716,107.5171251,111.1351273,111.4640366
E06000059,Dorset,102.912395,109.1616716,107.5171251,111.1351273,111.4640366
E06000060,Buckinghamshire,106.2014879,111.9574005,113.4374923,113.2730377,114.7531295
E06000061,North Northamptonshire,88.14271422,94.37882509,101.9040434,102.9003769,104.0320933
E06000062,West Northamptonshire,96.44182509,106.5033893,107.2673127,108.2982987,110.211461
E07000008,Cambridge,111.4640366,119.6867688,122.3180432,120.3445874,119.5223142
E07000009,East Cambridgeshire,95.67639067,108.503853,106.8593065,112.7796737,111.7929459
E07000010,Fenland,86.3024759,97.48539176,86.13802126,87.45365842,94.36075351
E07000011,Huntingdonshire,98.47211963,111.4640366,111.4640366,106.2014879,109.9839448
E07000012,South Cambridgeshire,118.8644956,126.9227732,128.896229,125.4426814,125.9360453
E07000026,Allerdale,96.99202783,103.5702136,113.2730377,109.4905808,108.9972169
E07000027,Barrow-in-Furness,89.42711416,92.22284312,98.63657428,99.78775679,98.14321034
E07000028,Carlisle,97.48539176,101.9256672,104.7213961,104.7213961,99.29439286
E07000029,Copeland,86.96029448,97.64984641,103.2413043,105.3792147,104.3924869
E07000030,Eden,116.5621306,117.3844038,118.206677,115.2464934,107.0237612
E07000031,South Lakeland,104.2280322,118.0422224,121.1668606,119.0289503,120.0156781
E07000032,Amber Valley,97.64984641,105.0503054,109.4905808,108.9972169,111.4640366
E07000033,Bolsover,83.83565623,88.60484093,99.78775679,96.1697546,111.1351273
E07000034,Chesterfield,103.405759,109.9839448,111.1351273,108.3393983,102.0901218
E07000035,Derbyshire Dales,108.1749437,117.5488585,121.4957699,116.3976759,121.3313153
E07000036,Erewash,100.1166661,101.7612125,105.3792147,100.9389393,102.7479404
E07000037,High Peak,95.51193602,104.0635776,110.3128541,106.6948519,107.5171251
E07000038,North East Derbyshire,104.5569415,113.108583,106.3659426,108.6683076,107.0237612
E07000039,South Derbyshire,90.57829667,97.32093712,110.9706727,116.2332213,116.0687666
E07000040,East Devon,111.9574005,113.2730377,104.5569415,116.7265852,115.5754027
E07000041,Exeter,98.63657428,107.5171251,107.5171251,107.8460344,112.1218552
E07000042,Mid Devon,103.5702136,117.0554945,116.7265852,114.5886748,115.0820388
E07000043,North Devon,91.89393383,99.62330215,103.0768497,100.7744847,104.7213961
E07000044,South Hams,117.7133131,120.6734967,129.0606836,118.3711317,121.002406
E07000045,Teignbridge,99.78775679,109.4905808,106.8593065,108.3393983,106.6948519
E07000046,Torridge,96.66311854,100.1166661,108.3393983,85.31574803,95.84084531
E07000047,West Devon,112.2863098,117.7133131,122.3180432,116.8910399,106.0370333
E07000061,Eastbourne,93.37402564,105.8725787,96.82757318,97.81430105,100.61003
E07000062,Hastings,90.57829667,91.4005699,90.74275132,92.38729777,93.70293493
E07000063,Lewes,97.81430105,110.1483994,106.6948519,112.1218552,110.1483994
E07000064,Rother,97.81430105,106.2014879,98.96548357,101.5967579,103.5702136
