AREACD,AREANM,Time1,Time2,Time3,Time4,Time5
E06000001,Hartlepool,97.01174525,95.17561209,96.91352136,91.25407963,94.7654199
E06000002,Middlesbrough,83.47738189,84.20007314,84.35709493,78.56133582,77.83410081
E06000003,Redcar and Cleveland,97.64332459,91.59238797,92.39652129,88.82800952,87.40607128
E06000004,Stockton-on-Tees,91.43730095,94.21392112,93.09090964,89.4226918,91.46914154
E06000005,Darlington,99.74195106,97.5611742,95.43295533,96.26568326,96.63488255
E06000006,Halton,83.33085976,83.8813404,83.39383596,82.44961016,78.84007969
E06000007,Warrington,87.32975122,86.4860534,86.24211193,87.13672317,81.90175142
E06000008,Blackburn with Darwen,89.49728266,91.23299292,95.19526153,93.08072351,95.25378776
E06000009,Blackpool,64.9786437,68.66135615,72.94923018,79.70606407,89.0974024
E06000010,"Kingston upon Hull, City of",99.99676587,89.02276305,90.51959847,92.22031726,94.5738646
E06000011,East Riding of Yorkshire,108.8015467,105.2391853,104.1208732,105.0200447,101.7959028
E06000012,North East Lincolnshire,94.60700943,98.86224791,101.5657127,97.91658038,99.67353551
E06000013,North Lincolnshire,101.0594704,104.7051599,109.073921,105.4110859,105.151946
E06000014,York,92.3620876,94.95489149,97.85230011,100.1463099,103.7950267
E06000015,Derby,91.6591189,92.87707287,91.80198223,90.13611092,92.46385965
E06000016,Leicester,105.6555593,99.42103199,104.6772868,110.1188929,108.7379947
E06000017,Rutland,109.4882426,113.5545053,107.3492515,106.7829164,108.9231139
E06000018,Nottingham,92.52468304,93.85706184,95.22200739,97.21325752,96.00610401
E06000019,"Herefordshire, County of",102.2687265,106.3397354,103.0598062,102.7917115,101.6745611
E06000020,Telford and Wrekin,102.2704083,102.3813734,98.81232921,94.17176886,94.61376595
E06000021,Stoke-on-Trent,81.36795092,82.641392,86.92358234,80.06550214,81.86265173
E06000022,Bath and North East Somerset,96.44732106,96.10917646,95.69550948,96.84980796,95.8545599
E06000023,"Bristol, City of",90.79387678,88.62210377,88.8920247,86.73999665,85.95090483
E06000024,North Somerset,96.07320102,102.0326426,96.12410994,87.60884892,89.46025561
E06000025,South Gloucestershire,99.44644045,97.50921412,97.14204051,92.29237029,86.49394625
E06000026,Plymouth,91.75610333,90.00883736,92.91271757,93.35093104,93.53371034
E06000027,Torbay,78.09600606,81.44636902,84.54985021,86.80371608,89.52792955
E06000030,Swindon,82.90662756,84.12044393,80.00307452,77.14979955,80.71402143
E06000031,Peterborough,85.57849492,93.06760841,92.08741434,95.34889404,95.04158666
E06000032,Luton,103.9955163,102.3440467,102.0606399,100.3503134,99.44782286
E06000033,Southend-on-Sea,103.8516839,109.5046914,105.7703939,103.4064562,103.1918316
E06000034,Thurrock,122.5518945,123.4216052,109.8525822,106.7919579,109.8405098
E06000035,Medway,98.54216225,107.038255,103.0141929,107.0398332,105.8409808
E06000036,Bracknell Forest,98.0871596,99.63765245,99.47077847,96.92940509,100.1711115
E06000037,West Berkshire,97.38665184,97.55598332,96.71259517,97.33661443,101.7743085
E06000038,Reading,95.96621304,92.06223988,92.94382929,91.55360939,96.97599445
E06000039,Slough,103.151636,106.3126222,101.9541935,102.4579,111.6957645
E06000040,Windsor and Maidenhead,105.7560685,106.0263545,105.5328215,103.0543799,109.8502447
E06000041,Wokingham,102.1440342,102.8238072,102.492886,99.50705474,100.052437
E06000042,Milton Keynes,104.7811499,107.0914739,105.4621601,108.6181931,108.2125192
E06000043,Brighton and Hove,86.62949858,85.97408559,88.59335612,91.1645195,90.30464279
E06000044,Portsmouth,82.10742858,85.73099488,87.13780668,81.54591663,86.73075241
E06000045,Southampton,82.11801305,81.9835424,85.03706955,80.25709374,76.9503867
E06000046,Isle of Wight,96.09074066,102.4901749,100.381482,95.46562645,95.28111379
E06000047,County Durham,99.18581549,98.28549984,100.6472285,99.38223421,99.23593243
E06000049,Cheshire East,97.80183586,98.042707,98.27204614,95.33104894,96.78621644
E06000050,Cheshire West and Chester,98.84111128,94.8687365,98.02387604,97.70595305,97.4850273
E06000051,Shropshire,104.3637393,106.8131233,105.1702739,103.6487531,103.5267455
E06000052,Cornwall,94.49838147,93.81746725,93.40616436,91.28715614,97.74668873
E06000054,Wiltshire,94.88221473,94.15767749,93.57441421,90.98911346,92.32054057
E06000055,Bedford,98.22619933,95.90377035,99.58077353,96.68121317,103.8753938
E06000056,Central Bedfordshire,105.0624313,106.2322587,104.7466845,103.7879836,101.0271981
E06000057,Northumberland,92.87260454,94.31136376,85.13582892,78.4659397,77.4231007
E06000058,"Bournemouth, Christchurch and Poole",85.74428137,89.19245416,85.61396616,80.63812516,84.24698963
E06000059,Dorset,91.10599249,94.6854262,92.57356595,90.16543378,87.71622479
E06000060,Buckinghamshire,105.8578452,109.1778167,108.317445,106.4512052,108.8708158
E06000061,North Northamptonshire,96.77067511,89.83251721,89.10766405,88.1938714,95.00508993
E06000062,West Northamptonshire,88.76875068,86.1767027,90.00728921,82.87699549,83.59655691
E07000008,Cambridge,80.54604082,86.64109461,85.11504255,86.03821169,84.22426733
E07000009,East Cambridgeshire,92.89871588,95.60066984,84.34960018,91.7117605,93.68475008
E07000010,Fenland,86.15393647,93.94579372,91.27858699,94.90332935,95.82814352
E07000011,Huntingdonshire,95.61634958,104.6417808,102.3086683,96.99807746,98.22597015
E07000012,South Cambridgeshire,99.04346222,99.41522058,92.00312341,93.11271459,94.7312907
E07000026,Allerdale,97.78771912,95.60766715,100.3611306,97.70595305,101.6543673
E07000027,Barrow-in-Furness,77.28528646,83.29387196,76.77691422,79.94393842,79.37144855
E07000028,Carlisle,97.06950266,95.66108772,92.27663761,92.33068526,96.92205264
E07000029,Copeland,94.44383762,92.13436912,96.44104224,95.37745838,94.89742869
E07000030,Eden,111.801884,113.6910794,113.6187066,111.5293864,112.9183458
E07000031,South Lakeland,102.2371703,106.9359672,104.7838977,105.338141,107.2998312
E07000032,Amber Valley,98.94609868,98.82420646,101.4984879,97.02999148,96.83267964
E07000033,Bolsover,95.32069558,95.00400131,88.62387609,89.56233277,86.28759357
E07000034,Chesterfield,71.0122889,76.52226163,73.88345683,72.10978718,74.36741002
E07000035,Derbyshire Dales,99.95025987,101.7378166,103.303953,96.70683431,95.95433856
E07000036,Erewash,97.86814239,96.74646888,95.64806005,96.8657178,94.24635667
E07000037,High Peak,95.99084241,102.4614647,100.9993709,99.66577994,99.27567424
E07000038,North East Derbyshire,94.72206432,97.64144973,95.2871959,92.50907387,90.72314424
E07000039,South Derbyshire,105.1978673,97.41941547,102.4488609,99.24105865,102.4086468
E07000040,East Devon,96.99376117,101.6048418,105.2221426,100.4565716,95.73458961
E07000041,Exeter,90.33679246,96.66436793,97.72895438,96.75200647,90.20020551
E07000042,Mid Devon,101.3437952,103.7373341,102.7844289,104.3805594,99.65285666
E07000043,North Devon,84.59131742,84.11970708,84.65562162,86.43053871,84.69514359
