AREACD,AREANM,Time1,Time2,Time3,Time4,Time5
E06000001,Hartlepool,97.20523661,94.80007391,91.2168625,76.65324154,83.08374468
E06000002,Middlesbrough,68.9445748,76.46070826,72.46567288,72.40855026,70.30565638
E06000003,Redcar and Cleveland,89.38845781,97.80652729,92.00268929,84.3257707,89.45826766
E06000004,Stockton-on-Tees,100.21169,100.8129807,96.03590663,92.81124486,99.91441189
E06000005,Darlington,83.37555105,88.78716714,82.34956876,84.4691184,97.9397733
E06000006,Halton,100.8129807,97.20523661,93.16967424,86.31345729,92.5814917
E06000007,Warrington,101.4142714,108.6297595,109.3155916,104.8193203,109.4465527
E06000008,Blackburn with Darwen,96.60394594,96.60394594,96.78661804,95.09254169,95.83236974
E06000009,Blackpool,82.77426037,88.78716714,90.80137065,88.26656967,87.10229053
E06000010,"Kingston upon Hull, City of",83.97684172,91.79362052,83.36340497,87.75523208,90.69331871
E06000011,East Riding of Yorkshire,109.8323408,112.8387942,105.5550596,102.7255059,107.682426
E06000012,North East Lincolnshire,99.61039932,98.40781797,97.6780916,94.49894753,96.57688786
E06000013,North Lincolnshire,104.4207247,109.2310501,106.8022567,99.00772567,99.05901577
E06000014,York,106.2245968,110.4336315,105.5283022,98.48580537,107.0296649
E06000015,Derby,88.18587646,88.18587646,83.5219052,88.21052938,92.48330093
E06000016,Leicester,91.19232984,91.19232984,89.79402838,88.5951149,91.88525722
E06000017,Rutland,131.7794505,134.1846132,135.737266,132.5716811,133.3787033
E06000018,Nottingham,87.58458578,94.80007391,89.59584297,90.14217568,92.26821925
E06000019,"Herefordshire, County of",104.4207247,109.2310501,106.1084875,99.03785034,103.2924028
E06000020,Telford and Wrekin,100.21169,100.8129807,100.9741266,95.36360353,101.9337865
E06000021,Stoke-on-Trent,83.37555105,90.59103917,92.03191202,86.73117393,92.57187104
E06000022,Bath and North East Somerset,103.8194341,101.4142714,104.4737586,98.69709891,100.6707153
E06000023,"Bristol, City of",83.97684172,79.16651631,84.07274759,81.74310699,82.48215336
E06000024,North Somerset,102.6168527,102.6168527,98.70545685,101.2480746,101.1006983
E06000025,South Gloucestershire,103.8194341,102.015562,106.1454068,104.6794601,108.768357
E06000026,Plymouth,99.61039932,100.8129807,93.96963135,91.2193278,90.9392466
E06000027,Torbay,77.96393495,86.98329511,84.30304191,90.33458869,90.48364865
E06000030,Swindon,103.2181434,106.2245968,100.5378301,99.0919665,104.507972
E06000031,Peterborough,94.80007391,100.8129807,100.3312867,96.99153791,98.24745374
E06000032,Luton,101.4142714,91.19232984,92.10442767,91.68220136,99.75458882
E06000033,Southend-on-Sea,96.00265526,105.6233061,105.4377478,102.5467422,98.01120664
E06000034,Thurrock,99.61039932,105.6233061,106.7517483,104.3061789,98.06502215
E06000035,Medway,91.19232984,94.19878323,95.80248559,97.31040235,95.46876927
E06000036,Bracknell Forest,117.6491196,113.4400849,113.8702482,111.1358789,114.58386
E06000037,West Berkshire,116.4465383,118.851701,116.8657581,112.9693945,114.1747418
E06000038,Reading,99.61039932,96.60394594,93.80614042,87.90681746,98.52561081
E06000039,Slough,106.2245968,106.2245968,107.0557007,102.756292,103.4146452
E06000040,Windsor and Maidenhead,115.2439569,114.0413756,115.3238684,114.9330295,113.2763534
E06000041,Wokingham,118.851701,120.655573,118.4190723,117.4212906,120.5100607
E06000042,Milton Keynes,100.21169,103.2181434,102.9046906,97.51911035,102.1841038
E06000043,Brighton and Hove,94.80007391,98.40781797,95.95064362,94.41735239,95.64392524
E06000044,Portsmouth,78.56522563,88.78716714,88.43240564,83.89687006,84.71510642
E06000045,Southampton,84.5781324,99.00910864,96.76298732,89.96720009,87.56263867
E06000046,Isle of Wight,94.19878323,95.40136458,94.64145342,90.59645078,91.00382522
E06000047,County Durham,93.59749255,99.61039932,99.5820184,96.99165816,99.57486304
E06000049,Cheshire East,109.2310501,112.2375035,109.0260702,104.1140665,107.7419538
E06000050,Cheshire West and Chester,105.0220154,104.4207247,102.127342,96.31911454,100.9138171
E06000051,Shropshire,109.8323408,112.8387942,107.019022,100.9961338,104.7740431
E06000052,Cornwall,92.22906764,98.83992282,96.965157,91.83754007,95.69527072
E06000054,Wiltshire,103.2181434,103.2181434,103.8211778,100.2833037,104.7661061
E06000055,Bedford,100.21169,106.2245968,101.0563831,98.79330542,106.0728911
E06000056,Central Bedfordshire,102.015562,105.0220154,102.1145345,102.6095771,107.1430683
E06000057,Northumberland,103.0527283,103.0527283,103.0527283,99.28522132,103.1028158
E06000058,"Bournemouth, Christchurch and Poole",103.2181434,103.2181434,101.7618775,100.7409461,103.1489348
E06000059,Dorset,103.2181434,103.2181434,101.7618775,100.7409461,103.1489348
E06000060,Buckinghamshire,102.015562,104.4207247,103.0242873,101.2512614,103.4146452
E06000061,North Northamptonshire,97.3195572,99.55879127,99.11894598,97.78372089,103.6160083
E06000062,West Northamptonshire,105.8051926,107.1606666,108.0336801,105.9144576,108.5763248
E07000008,Cambridge,96.00265526,89.98974849,97.12977463,98.16507692,100.8681792
E07000009,East Cambridgeshire,112.2375035,122.459445,120.6773999,116.3169601,122.6113311
E07000010,Fenland,89.38845781,101.4142714,91.72501326,85.63447986,87.00235602
E07000011,Huntingdonshire,103.8194341,109.8323408,115.4228409,111.3746514,116.3414928
E07000012,South Cambridgeshire,112.8387942,118.2504103,119.9244035,115.9863104,118.2930418
E07000026,Allerdale,100.8129807,94.80007391,100.2049555,98.55128592,101.9315016
E07000027,Barrow-in-Furness,101.4142714,105.0220154,102.9113649,98.29255054,98.27613531
E07000028,Carlisle,93.59749255,93.59749255,94.86188659,96.11930565,98.00026315
E07000029,Copeland,98.40781797,103.8194341,99.57510356,96.75889854,93.09775987
E07000030,Eden,113.4400849,108.0284688,109.7281372,103.6554621,114.3921084
E07000031,South Lakeland,109.2310501,110.4336315,110.7876715,105.7721857,113.8639948
E07000032,Amber Valley,103.8194341,109.2310501,102.9342139,104.0554406,105.9078368
E07000033,Bolsover,100.21169,105.6233061,95.58415695,101.3299704,102.2408656
E07000034,Chesterfield,101.4142714,108.6297595,102.4219744,104.4928796,102.0749695
E07000035,Derbyshire Dales,116.4465383,118.2504103,112.8043403,105.2233275,108.8922229
E07000036,Erewash,102.015562,107.4271781,102.0153215,101.5914717,96.79076695
E07000037,High Peak,103.2181434,106.8258874,107.2989829,106.5103301,110.9183319
E07000038,North East Derbyshire,106.2245968,111.0349222,109.9086446,103.1139998,108.7651701
E07000039,South Derbyshire,108.6297595,111.6362129,110.0081582,106.2288058,111.9622928
E07000040,East Devon,115.2439569,116.4465383,109.6562228,112.0960198,109.2430158
E07000041,Exeter,109.2310501,114.6426662,106.623012,108.8889158,108.7977601
E07000042,Mid Devon,112.8387942,116.4465383,107.5905488,106.4396183,104.8606891
E07000043,North Devon,106.2245968,111.0349222,113.105166,97.02941922,97.15569026
E07000044,South Hams,103.2181434,106.2245968,104.8048893,101.4113852,103.382897
E07000045,Teignbridge,109.8323408,111.6362129,105.1159971,103.1292726,99.4049383
E07000046,Torridge,99.00910864,97.80652729,91.86673747,93.27508049,98.98265185
E07000047,West Devon,113.4400849,118.2504103,116.491154,106.331386,103.1489348
E07000061,Eastbourne,91.19232984,89.98974849,84.56310013,91.29154281,94.56202293
E07000062,Hastings,71.34973751,77.36264428,75.35403277,73.25829425,85.92123538
E07000063,Lewes,89.98974849,86.98329511,85.51265837,90.23772077,92.93799694
E07000064,Rother,92.3949112,96.00265526,97.25177651,101.317223,91.94881365
E07000065,Wealden,97.20523661,100.8129807,95.5923345,98.03447658,102.3296763
E07000066,Basildon,97.20523661,101.4142714,97.2031321,95.51122039,88.31106518
E07000067,Braintree,105.0220154,109.8323408,105.0938095,103.3243914,101.8705307
E07000068,Brentwood,116.4465383,115.2439569,115.6005824,109.8029978,108.6471969
E07000069,Castle Point,103.8194341,103.2181434,101.36238,100.9631831,106.7061103
E07000070,Chelmsford,113.4400849,115.8452476,110.0360581,109.5414965,109.7274757
E07000071,Colchester,108.6297595,112.2375035,113.908791,109.2068783,108.2671812
E07000072,Epping Forest,99.61039932,102.015562,95.37075889,101.1543935,102.0336609
E07000073,Harlow,114.0413756,119.4529917,112.4119981,108.66728,104.7603938
E07000074,Maldon,109.8323408,112.2375035,107.130381,106.254541,96.01630456
E07000075,Rochford,115.8452476,118.851701,117.1607513,111.0187475,115.134041
E07000076,Tendring,92.3949112,94.19878323,86.42283207,79.25755172,73.89836817
E07000077,Uttlesford,116.4465383,121.2568637,123.9347117,117.7264456,115.8855341
E07000078,Cheltenham,104.4207247,105.6233061,101.7618775,100.7409461,114.351401
E07000079,Cotswold,109.8323408,114.0413756,111.5884102,108.9460384,106.0372346
E07000080,Forest of Dean,94.19878323,103.2181434,101.2325613,102.29414,104.0461206
E07000081,Gloucester,82.17296969,86.98329511,84.81738596,87.59258295,87.47172352
E07000082,Stroud,105.0220154,111.6362129,108.39706,106.2001844,107.8934189
E07000083,Tewkesbury,101.4142714,102.015562,98.76342127,101.4739795,111.9655398
E07000084,Basingstoke and Deane,111.0349222,114.6426662,110.6042177,110.5222617,109.6335541
E07000085,East Hampshire,113.4400849,118.851701,115.1463674,112.8220182,110.9871196
E07000086,Eastleigh,106.8258874,116.4465383,118.9065988,112.8887013,116.5146645
E07000087,Fareham,115.8452476,121.8581544,117.7704601,114.4515159,114.3750318
E07000088,Gosport,90.59103917,97.20523661,84.48204615,85.98449116,86.10793614
E07000089,Hart,121.8581544,124.2633171,120.6846153,120.3175875,121.5354417
E07000090,Havant,91.19232984,95.40136458,93.70776926,86.84854587,87.40143264
E07000091,New Forest,102.015562,107.4271781,103.0242873,102.0937899,102.0892201
E07000092,Rushmoor,111.6362129,118.2504103,109.2507124,112.5213729,110.1994288
E07000093,Test Valley,109.8323408,115.2439569,115.811876,111.965179,111.1655826
E07000094,Winchester,108.6297595,118.2504103,115.0771589,113.2443046,113.2953542
E07000095,Broxbourne,96.60394594,94.80007391,101.6080072,99.53854508,99.70600454
E07000096,Dacorum,100.8129807,101.4142714,100.1182494,95.75690776,99.68664298
E07000098,Hertsmere,94.80007391,101.4142714,97.82546795,95.42000459,101.6889409
E07000099,North Hertfordshire,109.2310501,114.0413756,112.0757563,111.2380983,109.1291314
E07000102,Three Rivers,106.8258874,108.0284688,109.7731738,105.5865672,106.9308728
E07000103,Watford,97.80652729,107.4271781,101.8829173,103.1907847,106.1519007
E07000105,Ashford,87.58458578,91.79362052,97.96370467,95.68018307,93.84991438
E07000106,Canterbury,95.40136458,98.40781797,99.44895277,87.43372195,87.8605782
E07000107,Dartford,99.00910864,106.8258874,104.3687732,99.84105442,102.2223459
E07000108,Dover,92.3949112,96.00265526,93.82916985,89.88368082,90.39814512
E07000109,Gravesham,83.37555105,95.40136458,90.90322929,96.38339252,95.33408016
E07000110,Maidstone,99.00910864,97.20523661,94.52233774,98.12707535,96.46745295
E07000111,Sevenoaks,99.61039932,102.015562,100.9014907,98.13224645,97.99352869
E07000112,Folkestone and Hythe,88.18587646,92.3949112,87.98083634,76.60026783,74.08639177
E07000113,Swale,88.18587646,94.19878323,86.80495229,89.47600574,77.90999918
E07000114,Thanet,90.59103917,87.58458578,83.78472935,77.12705859,86.56058776
E07000115,Tonbridge and Malling,99.00910864,102.6168527,106.4531474,110.1775418,105.2763012
E07000116,Tunbridge Wells,98.40781797,105.0220154,105.398724,104.2319195,103.5019526
E07000117,Burnley,97.80652729,101.4142714,96.84446221,87.68764701,95.87458034
E07000118,Chorley,117.0478289,115.2439569,120.4105471,119.7794324,122.6063404
E07000119,Fylde,112.8387942,109.8323408,111.4700161,109.5457056,109.0776008
E07000120,Hyndburn,99.61039932,100.8129807,100.2244374,95.30960762,93.91401196
E07000121,Lancaster,91.19232984,98.40781797,98.64027694,92.32347787,92.9921131
E07000122,Pendle,102.015562,102.6168527,103.2205485,97.07457615,98.16850428
E07000123,Preston,104.4207247,106.8258874,107.3880942,103.804522,106.3254933
E07000124,Ribble Valley,131.4788052,130.8775145,131.0595853,126.8551805,130.796701
E07000125,Rossendale,110.4336315,109.8323408,110.8040266,104.1724518,112.5700173
E07000126,South Ribble,123.6620264,124.8646077,120.669523,119.2182478,118.8151425
E07000127,West Lancashire,106.2245968,99.61039932,102.1044328,94.62022786,98.59499975
E07000128,Wyre,106.8258874,109.2310501,110.8148498,109.7551351,105.7424218
E07000129,Blaby,112.2375035,115.2439569,110.7835225,110.8349329,113.8276167
E07000130,Charnwood,104.4207247,110.4336315,108.5671651,103.8867185,105.7251647
E07000131,Harborough,115.8452476,118.2504103,114.9788479,110.9001128,114.4860901
E07000132,Hinckley and Bosworth,108.0284688,112.8387942,113.4091785,108.5547184,115.017571
E07000133,Melton,110.4336315,113.4400849,114.4702762,112.2707549,115.9070001
E07000134,North West Leicestershire,105.0220154,109.2310501,107.7105063,101.72111,102.0364268
E07000135,Oadby and Wigston,116.4465383,114.6426662,108.8678706,104.2048614,106.7499444
E07000136,Boston,82.77426037,91.79362052,87.02748997,88.89143094,103.4045435
E07000137,East Lindsey,83.97684172,88.18587646,87.90014313,87.49192689,89.0607544
E07000138,Lincoln,83.37555105,91.19232984,85.19451547,86.47754952,77.48248151
E07000139,North Kesteven,115.8452476,115.2439569,109.1397141,101.7710772,103.5779557
E07000140,South Holland,90.59103917,89.38845781,88.45699843,91.43026057,91.87064586
E07000141,South Kesteven,107.4271781,111.6362129,108.9275787,107.7803161,107.7249974
E07000142,West Lindsey,108.0284688,105.0220154,102.65287,104.1150286,99.84237726
E07000143,Breckland,92.3949112,99.00910864,95.89105571,95.92340515,95.29283162
E07000144,Broadland,115.8452476,113.4400849,112.9485899,108.5922389,109.6235727
E07000145,Great Yarmouth,88.18587646,88.18587646,83.4259392,77.48182009,85.89922815
E07000146,King's Lynn and West Norfolk,88.18587646,89.38845781,85.70218519,84.61384907,86.51807651
E07000147,North Norfolk,99.00910864,109.8323408,101.5663378,99.06214248,94.12554602
E07000148,Norwich,88.78716714,85.78071375,87.22928312,82.38949447,82.25288122
E07000149,South Norfolk,112.2375035,116.4465383,113.0594679,110.6157624,109.7452138
E07000163,Craven,117.6491196,120.0542823,117.0478289,105.1496694,111.2627512
E07000164,Hambleton,103.8194341,104.4207247,97.28075872,98.38094027,102.1017871
E07000165,Harrogate,121.2568637,119.4529917,118.8185097,112.4984637,111.9351746
E07000166,Richmondshire,96.00265526,102.6168527,102.6184762,111.4090452,111.9404659
E07000167,Ryedale,111.6362129,106.8258874,105.2382997,102.9559806,99.70161512
E07000168,Scarborough,86.98329511,82.17296969,76.43443186,72.38332612,70.18978767
E07000169,Selby,117.0478289,115.2439569,110.611373,106.493975,108.9259553
E07000170,Ashfield,96.00265526,97.80652729,98.69505452,97.85264628,97.78884934
E07000171,Bassetlaw,94.80007391,100.21169,101.7530986,100.8432857,100.7641559
E07000172,Broxtowe,108.6297595,112.2375035,117.4366235,119.9682376,117.5459381
E07000173,Gedling,109.8323408,110.4336315,110.3311114,114.2942183,116.5806261
E07000174,Mansfield,88.78716714,96.00265526,96.4625825,98.78019728,97.63594112
E07000175,Newark and Sherwood,94.19878323,99.61039932,99.3706046,103.665684,105.6002767
E07000176,Rushcliffe,129.0736425,129.6749332,129.7138968,127.3308015,129.9001165
E07000177,Cherwell,95.40136458,99.00910864,105.3146035,105.4084649,105.5527747
E07000178,Oxford,85.78071375,83.37555105,87.52451685,83.57974936,80.87983396
E07000179,South Oxfordshire,112.2375035,114.6426662,109.9945089,106.640269,111.616731
E07000180,Vale of White Horse,111.6362129,108.0284688,108.4811204,108.3918288,108.5548988
E07000181,West Oxfordshire,111.0349222,112.8387942,110.530319,105.3709444,108.3131198
E07000187,Mendip,98.40781797,97.80652729,94.7804117,97.23548153,97.80797039
E07000188,Sedgemoor,95.40136458,98.40781797,91.2826437,88.98090299,89.20314003
E07000189,South Somerset,109.8323408,110.4336315,100.6588699,99.08270662,100.1507191
E07000192,Cannock Chase,103.2181434,106.8258874,98.35773045,96.61302543,96.1473258
E07000193,East Staffordshire,108.6297595,117.0478289,108.6352913,103.8442072,99.99865271
E07000194,Lichfield,108.0284688,105.6233061,108.3682582,104.6968975,108.0015911
E07000195,Newcastle-under-Lyme,106.8258874,110.4336315,109.1244413,105.1229721,105.1637396
E07000196,South Staffordshire,105.6233061,109.8323408,108.3599002,104.1408239,110.2510797
E07000197,Stafford,106.8258874,115.2439569,110.1957008,107.6978191,110.5697036
E07000198,Staffordshire Moorlands,108.0284688,115.8452476,113.7320716,110.9605425,112.4887829
E07000199,Tamworth,102.015562,106.8258874,98.98890528,100.4413229,103.1397351
E07000200,Babergh,112.8387942,114.0413756,105.076312,100.5660306,100.2989373
E07000202,Ipswich,85.17942308,93.59749255,96.01925088,90.34114276,91.51095377
E07000203,Mid Suffolk,108.6297595,115.8452476,116.3601328,112.0385966,109.9824831
E07000207,Elmbridge,111.0349222,117.0478289,115.9741042,114.3739494,116.5879618
E07000208,Epsom and Ewell,117.0478289,118.2504103,116.9612431,116.8255318,114.8112681
E07000209,Guildford,106.8258874,111.6362129,107.6157429,106.5191089,106.082151
E07000210,Mole Valley,108.6297595,111.6362129,105.9261161,103.7802299,103.7432505
E07000211,Reigate and Banstead,110.4336315,115.2439569,110.7502712,106.3879674,109.3660399
E07000212,Runnymede,103.2181434,104.4207247,100.7396232,100.0326256,105.17787
E07000213,Spelthorne,102.015562,106.2245968,103.5334602,102.0209736,105.8220928
E07000214,Surrey Heath,108.0284688,111.6362129,109.9423169,102.8211111,110.958438
E07000215,Tandridge,103.2181434,106.8258874,100.0041846,92.18686462,99.49398944
