AREACD,AREANM,Time1,Time2,Time3,Time4,Time5
E06000001,Hartlepool,95.54997023,96.80581803,97.07245069,95.99353519,97.55651681
E06000002,Middlesbrough,92.08433012,92.64782728,91.42360479,90.5345254,90.91658841
E06000003,Redcar and Cleveland,104.5496835,105.5087807,104.4626723,105.0767343,104.7338649
E06000004,Stockton-on-Tees,102.7438545,102.6271652,102.7559779,101.854247,103.0233613
E06000005,Darlington,106.0755918,104.9714736,105.1150997,104.4987978,106.1609524
E06000006,Halton,94.03384595,94.4032581,95.06331636,95.8794883,98.37931918
E06000007,Warrington,104.0387635,103.5460744,103.5309978,103.3428037,106.0715421
E06000008,Blackburn with Darwen,84.70777314,84.20161228,85.61360352,87.37505019,91.18839875
E06000009,Blackpool,88.15593776,83.42636572,81.24301208,86.74503023,88.73755321
E06000010,"Kingston upon Hull, City of",96.75214765,95.73917037,95.68534626,94.92570851,94.86559965
E06000011,East Riding of Yorkshire,113.587398,113.2015286,113.7857723,112.4882641,113.6740319
E06000012,North East Lincolnshire,105.9076855,104.6979905,102.1911373,103.2455425,103.3381025
E06000013,North Lincolnshire,106.1836023,106.3300107,105.1823195,102.6372737,105.0257116
E06000014,York,100.2101227,102.3417548,103.3313158,103.1118017,105.1898034
E06000015,Derby,102.4779316,102.1505565,101.288659,99.57339978,99.62560862
E06000016,Leicester,87.60342797,87.00790694,86.3362709,82.49616993,81.24265673
E06000017,Rutland,116.8196732,117.6547093,115.0607973,114.371204,116.4513947
E06000018,Nottingham,94.99790784,94.95872737,95.45060145,94.00495359,93.76694021
E06000019,"Herefordshire, County of",106.5199081,105.3516997,104.900281,103.8326327,105.0944875
E06000020,Telford and Wrekin,101.2773692,102.1942083,103.221811,101.9038362,102.5968367
E06000021,Stoke-on-Trent,95.88080891,94.0282898,94.400246,93.1922937,95.1501033
E06000022,Bath and North East Somerset,102.2396304,104.3122334,104.9524769,103.9737527,104.8816883
E06000023,"Bristol, City of",92.44572953,93.95655423,93.90483014,91.82538114,92.88201873
E06000024,North Somerset,106.1486311,107.3113706,107.794466,106.4925472,108.4461775
E06000025,South Gloucestershire,110.2524866,111.4335863,112.2067809,110.7796505,111.6479503
E06000026,Plymouth,107.5110631,106.6288697,104.886554,103.7221726,104.7167663
E06000027,Torbay,106.4109194,103.311297,101.8951338,100.3556763,101.9033378
E06000030,Swindon,98.17125469,99.26839076,99.72918962,98.54519612,98.40759644
E06000031,Peterborough,92.25810985,92.80778759,93.34550633,92.93623672,92.47854968
E06000032,Luton,90.13584347,89.44729802,88.81947407,86.81765747,85.72007331
E06000033,Southend-on-Sea,92.21662208,91.17104142,91.14122056,90.33151484,91.78967926
E06000034,Thurrock,95.37247414,94.7306578,94.04583835,92.88009315,94.13732087
E06000035,Medway,102.6015885,102.3526238,101.073979,99.58950418,98.56484364
E06000036,Bracknell Forest,107.522901,107.533179,105.8085602,104.6713438,107.3803482
E06000037,West Berkshire,112.0625158,111.3220507,109.5919054,108.5083209,108.2767994
E06000038,Reading,94.73489413,93.65764973,92.3293662,89.69515642,88.90313622
E06000039,Slough,85.73848837,85.42895153,84.38611056,83.27673179,83.25894193
E06000040,Windsor and Maidenhead,103.9799525,103.2927761,103.2915305,100.2844814,101.378264
E06000041,Wokingham,115.963332,113.9203608,113.0098857,109.5012114,111.3631324
E06000042,Milton Keynes,100.3391445,100.7172321,99.4553084,97.86803018,97.84593762
E06000043,Brighton and Hove,92.35168918,93.53391085,92.55115651,91.13568244,89.38799766
E06000044,Portsmouth,93.30867608,93.08177133,90.954789,88.77930973,87.15888223
E06000045,Southampton,92.31260632,90.02193393,89.1286666,87.77947751,87.76836237
E06000046,Isle of Wight,104.8483167,103.559498,102.4911332,101.3190735,101.4751041
E06000047,County Durham,108.5442229,107.6872387,107.2633443,106.0570012,108.3171678
E06000049,Cheshire East,105.4019516,106.4081683,105.9170306,106.170512,107.6347799
E06000050,Cheshire West and Chester,105.1747993,107.06787,106.8084053,106.2206775,108.1483795
E06000051,Shropshire,109.1060972,110.9780345,111.8146383,110.5441988,112.1287711
E06000052,Cornwall,106.6790863,107.033776,106.3671072,105.0550318,106.5888593
E06000054,Wiltshire,107.081357,108.0157889,108.9567885,108.0659754,108.2872383
E06000055,Bedford,97.07020527,97.68349358,97.6587358,97.05442573,97.89641529
E06000056,Central Bedfordshire,106.7684543,107.3767352,107.7636238,107.3588304,108.9944316
E06000057,Northumberland,113.495445,113.0131688,113.543958,112.4459341,114.4567448
E06000058,"Bournemouth, Christchurch and Poole",105.908648,103.9689866,102.9174455,101.4951118,102.460989
E06000059,Dorset,114.2564465,113.5674288,112.8843472,111.7450207,113.9908962
E06000060,Buckinghamshire,105.8454887,105.8454887,105.8454887,105.8454887,105.8454887
E06000061,North Northamptonshire,102.9014985,104.0599254,103.711753,101.5680263,102.7257572
E06000062,West Northamptonshire,103.9465712,104.5388887,103.9110464,102.0336114,102.214509
E07000008,Cambridge,83.70683763,83.35035537,82.4765721,81.83102757,80.87028604
E07000009,East Cambridgeshire,109.4314401,109.5877022,108.5319093,107.6121855,111.1341932
E07000010,Fenland,94.96044274,95.86948434,97.8457094,97.81623708,98.32972484
E07000011,Huntingdonshire,104.3027335,104.9412036,106.7364281,106.3570641,107.7826776
E07000012,South Cambridgeshire,109.9974611,110.5189931,109.1432435,108.5414739,109.5977677
E07000026,Allerdale,114.1371136,113.6446402,113.565157,113.7301091,115.8826973
E07000027,Barrow-in-Furness,102.6889657,101.5128843,101.7726773,103.7491639,107.1174805
E07000028,Carlisle,111.900603,109.7609985,109.9897456,109.6751418,111.7626944
E07000029,Copeland,108.4658328,106.9276461,107.1410497,104.5880886,108.1451354
E07000030,Eden,118.1645163,115.5053769,117.5531018,117.6780439,120.5155603
E07000031,South Lakeland,114.0153152,113.6386359,112.685171,112.9480198,113.9102672
E07000032,Amber Valley,116.2299979,115.9725167,115.4404901,113.4983879,116.0800032
E07000033,Bolsover,108.6220141,107.3959684,106.5428925,105.962015,108.0257976
E07000034,Chesterfield,109.5544462,109.6552548,108.9331838,108.0103016,110.0855299
E07000035,Derbyshire Dales,117.2041451,116.9024787,115.9341661,114.4936585,116.7975267
E07000036,Erewash,113.7553705,113.7997892,112.1514617,111.7455549,113.2947987
E07000037,High Peak,108.3528779,107.7387278,107.5593547,108.3769736,110.772234
E07000038,North East Derbyshire,116.4241742,115.4411536,114.8775002,114.1483861,116.6816544
E07000039,South Derbyshire,113.0928121,112.3556004,112.485818,111.6055416,113.7112537
E07000040,East Devon,108.9528727,111.4921661,112.325462,112.3566203,114.1790509
E07000041,Exeter,101.9529826,102.4107476,100.4786828,100.2875079,100.8777864
E07000042,Mid Devon,110.4626647,110.9900737,111.6843104,111.8524126,112.9143989
E07000043,North Devon,106.358416,108.1442413,108.7120309,108.0946443,109.7004931
E07000044,South Hams,115.202999,113.1042005,112.9804299,112.5233046,114.7326684
E07000045,Teignbridge,112.6131855,111.9374179,111.7834845,111.0800658,114.9586497
E07000046,Torridge,106.9226353,107.2567698,108.1764097,107.2098626,109.1623838
E07000047,West Devon,110.1593042,110.4712388,108.789028,108.5163318,110.5789535
E07000061,Eastbourne,95.90695744,96.98532195,96.10206707,95.16818185,95.87023709
E07000062,Hastings,94.44299762,94.18019315,93.50435845,92.23500474,93.04615707
E07000063,Lewes,107.6636218,108.4264954,107.1522108,102.5042197,104.9161953
E07000064,Rother,104.9846327,107.4217822,107.7760525,99.41285045,107.0016524
E07000065,Wealden,107.4060111,108.7360816,108.0821667,106.5483752,101.9698925
E07000066,Basildon,96.96523565,96.8294529,97.09156928,94.95632437,96.25523673
E07000067,Braintree,102.2994708,105.1043608,99.5325882,101.9393041,103.018101
E07000068,Brentwood,109.3733909,107.6063913,98.46167733,105.0146872,106.6327746
E07000069,Castle Point,106.2838977,105.9893393,104.3125437,102.791395,104.3164307
E07000070,Chelmsford,107.3413785,106.6587914,101.0159921,99.66631892,107.3670901
E07000071,Colchester,106.2897072,106.4089334,105.6592036,101.9910666,105.4844525
E07000072,Epping Forest,100.9681449,101.0936139,101.0963287,100.1412276,101.3150344
E07000073,Harlow,92.59715504,94.04428703,92.97470127,91.0582354,92.50060892
E07000074,Maldon,108.8141106,108.7729969,108.121235,93.67225808,108.7946251
E07000075,Rochford,111.281523,110.3426973,109.9163827,109.6313738,110.9252543
E07000076,Tendring,101.6018526,102.1897794,102.5298076,100.390526,103.1180064
E07000077,Uttlesford,110.7926772,111.2254252,111.4017531,111.1592242,112.4245319
E07000078,Cheltenham,108.3921895,107.7517338,106.9764495,104.6963416,105.6537196
E07000079,Cotswold,110.662191,110.8971348,109.1358343,109.3027413,110.8020514
E07000080,Forest of Dean,110.4122822,109.5712735,109.8711439,107.9736211,110.9835572
E07000081,Gloucester,104.2351167,103.405978,102.4065206,100.4605801,100.9910288
E07000082,Stroud,118.4151953,117.446753,116.0921198,115.0080481,114.7282339
E07000083,Tewkesbury,116.0103168,116.1262643,113.7623134,112.3303575,114.5602139
