AREACD,AREANM,Time1,Time2,Time3,Time4,Time5
E06000001,Hartlepool,85.36863274,86.62272862,86.00385523,87.75717259,89.19878909
E06000002,Middlesbrough,84.43150227,87.9478626,88.34372542,89.42699865,88.97658504
E06000003,Redcar and Cleveland,87.03875905,89.19878909,90.66726801,96.20869789,94.92847916
E06000004,Stockton-on-Tees,89.66146053,92.10132945,94.92847916,94.53168622,94.53168622
E06000005,Darlington,90.66726801,92.4154572,93.42066598,99.25943189,93.0746105
E06000006,Halton,95.76615314,96.66826359,99.84526125,100.4571275,106.5427158
E06000007,Warrington,100.4571275,103.9753582,106.5427158,103.9753582,111.8913774
E06000008,Blackburn with Darwen,89.66146053,92.7397181,94.14857579,96.66826359,95.33970093
E06000009,Blackpool,92.4154572,91.2152079,93.77845216,94.53168622,94.92847916
E06000010,"Kingston upon Hull, City of",86.8694777,89.66146053,89.90243524,94.14857579,91.50163103
E06000011,East Riding of Yorkshire,101.7662366,105.6418886,107.493589,109.5631364,108.4987977
E06000012,North East Lincolnshire,88.76015253,92.4154572,94.92847916,94.53168622,96.20869789
E06000013,North Lincolnshire,96.20869789,95.76615314,97.64254287,95.76615314,101.7662366
E06000014,York,107.493589,111.8913774,111.8913774,114.5300504,117.5456768
E06000015,Derby,95.33970093,100.4571275,99.25943189,99.84526125,101.7662366
E06000016,Leicester,89.19878909,93.0746105,94.92847916,95.33970093,98.6980121
E06000017,Rutland,121.0252457,125.0847427,122.9738042,108.4987977,122.9738042
E06000018,Nottingham,87.03875905,89.19878909,87.38941328,90.40503963,90.66726801
E06000019,"Herefordshire, County of",110.6919805,105.6418886,113.1681547,119.2210248,121.0252457
E06000020,Telford and Wrekin,97.64254287,99.84526125,99.25943189,104.7872576,105.6418886
E06000021,Stoke-on-Trent,92.4154572,95.33970093,93.42066598,93.42066598,99.25943189
E06000022,Bath and North East Somerset,103.9753582,103.2030637,111.8913774,114.5300504,109.5631364
E06000023,"Bristol, City of",96.20869789,97.64254287,103.2030637,105.6418886,104.7872576
E06000024,North Somerset,104.7872576,108.4987977,115.9858701,117.5456768,111.8913774
E06000025,South Gloucestershire,108.4987977,107.493589,107.493589,114.5300504,121.0252457
E06000026,Plymouth,93.42066598,94.92847916,99.25943189,100.4571275,101.7662366
E06000027,Torbay,97.64254287,95.76615314,104.7872576,107.493589,105.6418886
E06000030,Swindon,100.4571275,103.9753582,101.7662366,105.6418886,108.4987977
E06000031,Peterborough,96.66826359,99.84526125,97.64254287,98.15950739,97.14585147
E06000032,Luton,96.66826359,94.53168622,96.66826359,99.84526125,99.84526125
E06000033,Southend-on-Sea,96.20869789,97.14585147,100.4571275,107.493589,104.7872576
E06000034,Thurrock,94.14857579,97.64254287,101.0968058,103.2030637,99.84526125
E06000035,Medway,89.19878909,93.42066598,99.84526125,104.7872576,103.2030637
E06000036,Bracknell Forest,111.8913774,111.8913774,115.9858701,125.0847427,122.9738042
E06000037,West Berkshire,117.5456768,111.8913774,127.379241,117.5456768,122.9738042
E06000038,Reading,96.66826359,100.4571275,109.5631364,103.2030637,109.5631364
E06000039,Slough,101.7662366,98.15950739,105.6418886,106.5427158,103.2030637
E06000040,Windsor and Maidenhead,108.4987977,109.5631364,122.9738042,119.2210248,125.0847427
E06000041,Wokingham,117.5456768,113.1681547,122.9738042,122.9738042,132.6238085
E06000042,Milton Keynes,97.14585147,101.7662366,101.7662366,101.7662366,105.6418886
E06000043,Brighton and Hove,94.14857579,95.33970093,99.25943189,93.42066598,105.6418886
E06000044,Portsmouth,92.7397181,94.92847916,103.2030637,101.0968058,104.7872576
E06000045,Southampton,94.92847916,94.14857579,102.467545,94.92847916,100.4571275
E06000046,Isle of Wight,96.66826359,96.20869789,102.467545,103.9753582,107.493589
E06000047,County Durham,90.93720899,94.14857579,95.33970093,99.84526125,95.76615314
E06000049,Cheshire East,108.4987977,107.493589,114.5300504,113.1681547,114.5300504
E06000050,Cheshire West and Chester,103.2030637,103.9753582,105.6418886,107.493589,109.5631364
E06000051,Shropshire,109.5631364,109.5631364,109.5631364,115.9858701,113.1681547
E06000052,Cornwall,103.8448977,103.0770121,113.004396,117.360846,113.0143504
E06000054,Wiltshire,110.6919805,109.5631364,117.5456768,115.9858701,119.2210248
E06000055,Bedford,97.14585147,100.4571275,102.467545,103.9753582,104.7872576
E06000056,Central Bedfordshire,111.8913774,113.1681547,117.5456768,115.9858701,127.379241
E06000057,Northumberland,92.7397181,95.33970093,97.64254287,101.7662366,99.25943189
E06000058,"Bournemouth, Christchurch and Poole",102.467545,102.467545,109.5631364,110.6919805,114.5300504
E06000059,Dorset,115.9858701,108.4987977,122.9738042,121.0252457,121.0252457
E06000060,Buckinghamshire,109.5631364,109.5631364,119.2210248,115.9858701,117.5456768
E06000061,North Northamptonshire,100.2502843,102.3390104,102.8617213,101.6442724,108.9409512
E06000062,West Northamptonshire,106.2125593,106.5145185,99.76517227,102.6865316,109.3546487
E07000008,Cambridge,110.6919805,108.4987977,108.4987977,105.6418886,125.0847427
E07000009,East Cambridgeshire,113.1681547,111.8913774,127.379241,125.0847427,132.6238085
E07000010,Fenland,103.9753582,103.9753582,110.6919805,106.5427158,107.493589
E07000011,Huntingdonshire,119.2210248,117.5456768,121.0252457,119.2210248,119.2210248
E07000012,South Cambridgeshire,122.9738042,127.379241,132.6238085,129.88233,138.9724956
E07000026,Allerdale,104.7872576,103.9753582,104.7872576,113.1681547,110.6919805
E07000027,Barrow-in-Furness,92.7397181,94.92847916,100.4571275,100.4571275,99.25943189
E07000028,Carlisle,117.5456768,100.4571275,110.6919805,121.0252457,115.9858701
E07000029,Copeland,96.20869789,95.33970093,102.467545,105.6418886,108.4987977
E07000030,Eden,138.9724956,122.9738042,142.6758964,142.6758964,154.0250278
E07000031,South Lakeland,132.6238085,125.0847427,142.6758964,142.6758964,151.4714732
E07000032,Amber Valley,105.6418886,108.4987977,110.6919805,107.493589,121.0252457
E07000033,Bolsover,102.467545,103.2030637,99.84526125,101.0968058,108.4987977
E07000034,Chesterfield,97.14585147,98.15950739,94.14857579,96.66826359,98.15950739
E07000035,Derbyshire Dales,135.6394349,122.9738042,121.0252457,117.5456768,132.6238085
E07000036,Erewash,103.2030637,109.5631364,104.7872576,97.64254287,113.1681547
E07000037,High Peak,108.4987977,107.493589,108.4987977,104.7872576,110.6919805
E07000038,North East Derbyshire,103.2030637,105.6418886,108.4987977,103.9753582,113.1681547
E07000039,South Derbyshire,114.5300504,121.0252457,117.5456768,110.6919805,127.379241
E07000040,East Devon,125.0847427,108.4987977,127.379241,138.9724956,132.6238085
E07000041,Exeter,104.7872576,96.20869789,111.8913774,110.6919805,117.5456768
E07000042,Mid Devon,115.9858701,110.6919805,127.379241,121.0252457,119.2210248
E07000043,North Devon,121.0252457,106.5427158,127.379241,132.6238085,125.0847427
E07000044,South Hams,117.5456768,113.1681547,135.6394349,132.6238085,135.6394349
E07000045,Teignbridge,121.0252457,104.7872576,122.9738042,127.379241,121.0252457
E07000046,Torridge,99.25943189,99.25943189,115.9858701,125.0847427,125.0847427
E07000047,West Devon,122.9738042,111.8913774,129.88233,127.379241,127.379241
E07000061,Eastbourne,92.7397181,95.76615314,98.6980121,101.7662366,102.467545
E07000062,Hastings,87.2120235,90.40503963,97.64254287,98.6980121,101.7662366
