AREACD,AREANM,Time1,Time2,Time3,Time4,Time5
E06000001,Hartlepool,103.7908268,105.2534048,106.9149095,102.0654002,102.006014
E06000002,Middlesbrough,101.9743596,103.205581,103.7255277,97.66860663,98.55390923
E06000003,Redcar and Cleveland,100.9375468,102.942294,103.9284543,98.3020679,97.25525613
E06000004,Stockton-on-Tees,96.47900874,97.13821239,98.0783535,93.75753081,93.63007969
E06000005,Darlington,108.8725945,111.1210246,110.203884,104.6232582,106.9838193
E06000006,Halton,101.4226112,102.797138,103.2392073,99.47244551,99.15958482
E06000007,Warrington,98.89892921,99.0587845,101.2187244,95.43341245,94.25803538
E06000008,Blackburn with Darwen,101.0166895,102.3285105,102.5203362,98.46654816,99.90527058
E06000009,Blackpool,97.59227483,97.7050565,98.80192395,94.85250065,96.05791884
E06000010,"Kingston upon Hull, City of",92.88879816,93.56329104,94.88262431,90.22965224,88.7890111
E06000011,East Riding of Yorkshire,89.59652047,89.84822239,92.40303027,86.40736384,86.51293932
E06000012,North East Lincolnshire,101.3891255,102.1370531,102.9627503,97.76187552,96.75345865
E06000013,North Lincolnshire,100.528967,99.72243798,100.7520233,95.80442292,96.73375758
E06000014,York,102.1994446,103.7801948,106.0544671,96.13082929,95.72509914
E06000015,Derby,95.43577793,97.92501266,96.4399379,90.53293429,91.48594448
E06000016,Leicester,95.06244897,94.95110098,95.43899924,91.17616597,90.32005654
E06000017,Rutland,126.602824,126.8975548,126.5144241,118.4859272,120.6782447
E06000018,Nottingham,94.71393423,96.24741023,96.79630302,91.72667408,90.59880856
E06000019,"Herefordshire, County of",101.3806934,102.9591164,102.8023138,97.47529448,96.41601622
E06000020,Telford and Wrekin,100.602242,100.2389507,100.9200515,98.25374958,96.86830528
E06000021,Stoke-on-Trent,92.47537618,92.69583868,94.45307537,89.97101649,89.28718852
E06000022,Bath and North East Somerset,101.897727,103.7979891,105.6044382,99.85186686,99.5529195
E06000023,"Bristol, City of",87.93530699,89.55374574,91.53274481,85.40627647,84.81677086
E06000024,North Somerset,96.8184534,99.17952367,98.26824853,92.87114649,95.02309
E06000025,South Gloucestershire,96.96578324,97.0552211,99.49639104,93.20306312,94.12605147
E06000026,Plymouth,93.70090544,95.29531065,95.47575859,90.3329254,88.54196556
E06000027,Torbay,102.5566715,102.8456608,105.1788399,99.05820392,98.98572828
E06000030,Swindon,101.9625719,101.5173179,102.2782224,97.48925772,98.21075853
E06000031,Peterborough,103.5262624,103.8342428,105.0013078,97.9999099,101.6803927
E06000032,Luton,103.1615077,103.9486501,103.06428,96.37995008,98.86286501
E06000033,Southend-on-Sea,99.6711107,101.7738688,100.3016858,97.05630636,97.23494212
E06000034,Thurrock,103.3974757,105.9386972,105.489516,99.61567895,100.5835807
E06000035,Medway,95.05320714,95.09311535,96.17311996,90.3254576,91.92287322
E06000036,Bracknell Forest,114.3602018,112.409226,119.010452,108.0454192,110.491759
E06000037,West Berkshire,112.0918388,112.9575445,112.5248423,103.0281708,102.1544921
E06000038,Reading,104.7787953,108.5538471,106.1285841,98.92450167,100.6557388
E06000039,Slough,113.2037991,113.6660005,112.8566185,108.4516215,107.8703766
E06000040,Windsor and Maidenhead,110.3279169,109.2629615,110.8482585,104.2016524,103.7772245
E06000041,Wokingham,110.855764,111.0601857,112.7374022,106.8997983,105.1140141
E06000042,Milton Keynes,98.10524051,101.0385511,99.68662529,92.81706024,93.83464706
E06000043,Brighton and Hove,98.79889752,100.5107788,100.4344873,93.27617498,93.77828217
E06000044,Portsmouth,102.7300185,104.1415563,102.8358146,96.82112288,96.42152927
E06000045,Southampton,99.17382307,101.0542955,101.7145405,95.50147001,94.56417835
E06000046,Isle of Wight,103.4425919,101.1118246,103.9966973,96.79300972,97.46150369
E06000047,County Durham,78.58402408,79.95624134,81.43761201,75.55080603,76.03001959
E06000049,Cheshire East,90.346653,90.59982005,91.54047085,85.42483629,84.91648495
E06000050,Cheshire West and Chester,89.82832996,91.68126036,92.52421111,85.43166785,85.74025481
E06000051,Shropshire,92.50431974,92.21605024,93.83989431,88.11256417,87.79410961
E06000052,Cornwall,81.91978712,81.62999722,82.58413835,77.43112934,77.58775749
E06000054,Wiltshire,87.02379879,88.3662599,87.77530938,84.20539322,82.0671215
