AREACD,AREANM,time1,time2,time3,time4,time5
E06000001,Hartlepool,100.4907094,100.6042973,100.5160139,99.65971281,101.9576737
E06000002,Middlesbrough,98.53607243,98.61834377,97.09225314,96.1816638,96.85455868
E06000003,Redcar and Cleveland,107.8202903,107.6150023,106.3761246,106.371205,104.2402281
E06000004,Stockton-on-Tees,107.0760476,107.15757,105.410264,105.7801893,105.9699758
E06000005,Darlington,104.8167289,104.2184366,103.3654703,102.4721645,104.4875845
E06000006,Halton,100.1152604,100.1401492,99.66972512,97.69681756,99.20722769
E06000007,Warrington,107.0164669,105.669352,105.6564298,104.8498982,106.2821041
E06000008,Blackburn with Darwen,91.18667677,91.26139028,93.22561623,96.23459314,98.36689052
E06000009,Blackpool,92.14710902,89.80067978,89.52336316,91.21737967,92.48806995
E06000010,"Kingston upon Hull, City of",98.44443929,97.43414506,96.81466242,96.55360543,96.86924281
E06000011,East Riding of Yorkshire,111.233777,111.3088347,111.6564609,111.3328999,113.6297953
E06000012,North East Lincolnshire,108.1106876,105.4884488,104.3300921,105.1229026,104.3399607
E06000013,North Lincolnshire,102.5776656,104.3470778,104.3753626,103.2700791,103.9397548
E06000014,York,100.3394716,102.0324426,101.3249404,101.4109753,103.5625975
E06000015,Derby,98.5656957,99.61100576,98.37625583,97.71767182,96.95984839
E06000016,Leicester,95.55783378,96.00792178,94.83107811,93.15138423,91.15922516
E06000017,Rutland,113.9394486,110.466262,111.371468,111.2453466,113.3668642
E06000018,Nottingham,93.32660188,93.44736661,92.91448983,91.82714778,92.21367842
E06000019,"Herefordshire, County of",105.1965351,106.3796023,105.314636,103.7252258,107.8608714
E06000020,Telford and Wrekin,104.2019961,105.0146321,105.257119,102.2226372,102.6771865
E06000021,Stoke-on-Trent,100.9492189,99.6010306,99.72909857,97.40256652,98.83395995
E06000022,Bath and North East Somerset,104.509122,106.422705,107.000334,106.3423705,105.4713481
E06000023,"Bristol, City of",94.39098823,94.09705906,94.78114056,92.84607594,92.43684797
E06000024,North Somerset,106.7428993,107.202048,106.6431203,106.3582275,107.4529172
E06000025,South Gloucestershire,108.9814892,108.8553526,110.2539524,108.93025,109.5271324
E06000026,Plymouth,102.3069177,102.755616,102.0477756,101.5193527,101.9304899
E06000027,Torbay,103.2152388,102.8227336,102.65495,102.7411101,102.6545963
E06000030,Swindon,100.0108033,100.2596064,100.6446745,98.49479962,98.45739444
E06000031,Peterborough,96.13871246,94.8433152,95.4068216,93.43307152,93.67212361
E06000032,Luton,92.87513334,92.11870036,92.4728125,88.77200409,87.88479488
E06000033,Southend-on-Sea,96.9917831,96.53918898,96.0993644,95.26852327,96.74698556
E06000034,Thurrock,98.24360289,96.90716223,95.1203822,95.07985484,97.54327119
E06000035,Medway,95.28839467,98.0088075,99.61633273,100.8810195,99.82802081
E06000036,Bracknell Forest,105.755948,107.138154,108.72407,105.7153653,106.1258881
E06000037,West Berkshire,109.95845,110.5865023,109.6908903,109.0973458,108.5501283
E06000038,Reading,93.81542159,94.48018244,93.51252331,91.2046395,92.13480078
E06000039,Slough,92.23049962,91.29351658,92.11348921,90.96268303,90.05589479
