AREACD,AREANM,time1,time2,time3,time4,time5
E06000001,Hartlepool,87.06176341,84.98555414,85.91993844,88.5098758,89.23927267
E06000002,Middlesbrough,80.3999438,77.27857999,78.78385207,78.26180078,81.67493683
E06000003,Redcar and Cleveland,93.55668373,92.02889792,91.64326661,93.13886602,92.89554354
E06000004,Stockton-on-Tees,92.77189328,91.75667167,93.32600736,93.42581665,94.76687431
E06000005,Darlington,93.37615586,94.86024495,97.41773401,97.28853692,96.3209041
E06000006,Halton,89.93738287,90.4117418,89.79732523,89.82680828,91.87521869
E06000007,Warrington,95.10663006,96.50686445,99.36650162,100.4979395,99.68285057
E06000008,Blackburn with Darwen,83.09668123,81.86776524,82.62251004,83.99133411,84.85164216
E06000009,Blackpool,71.69975986,73.05715275,71.532997,73.1830721,73.42937723
E06000010,"Kingston upon Hull, City of",82.83001777,82.0867016,79.58124026,80.98557738,79.79686975
E06000011,East Riding of Yorkshire,105.3875167,106.04364,106.0977766,107.8575029,107.3839754
E06000012,North East Lincolnshire,93.5584127,94.79159203,90.59744412,91.07777941,90.14281865
E06000013,North Lincolnshire,96.92670141,97.59175613,98.10922549,97.94295115,98.74175187
E06000014,York,105.2833464,106.5891439,104.2043253,101.6244935,103.2798469
E06000015,Derby,91.55736179,91.55285261,92.45842058,93.20666347,92.36537863
E06000016,Leicester,88.12630493,87.93239197,86.88793016,87.28489809,89.01813479
E06000017,Rutland,108.8470841,111.0743563,116.9861491,120.9684206,118.4994756
E06000018,Nottingham,83.03417173,82.5657038,84.67432648,85.82003968,84.45186271
E06000019,"Herefordshire, County of",105.6108885,101.8040208,101.7028238,101.4911097,102.8618113
E06000020,Telford and Wrekin,90.53180539,94.51137025,93.97305997,94.7390829,94.37629225
E06000021,Stoke-on-Trent,80.89226909,81.41075898,80.82151984,79.58389706,79.84115359
E06000022,Bath and North East Somerset,109.9627063,109.7095881,109.3451562,112.2487817,113.4331911
E06000023,"Bristol, City of",96.70659129,97.46121021,97.41957876,96.80335069,98.07731293
E06000024,North Somerset,104.0852119,104.6758535,105.7658362,107.9786432,110.0448156
E06000025,South Gloucestershire,109.5058054,110.4163374,109.7354868,109.9555881,111.4554382
E06000026,Plymouth,96.1409741,99.49359783,97.79606989,97.54504021,96.21481947
E06000027,Torbay,98.65600751,97.13370748,98.27279398,96.1179259,99.20003194
E06000030,Swindon,101.004767,102.1611124,102.0620466,103.574493,104.0287098
E06000031,Peterborough,95.85969969,96.05918077,94.68830688,92.98533058,94.04561859
E06000032,Luton,93.07018455,91.48884607,91.64878383,92.26382114,94.65036727
E06000033,Southend-on-Sea,97.21135091,98.72446558,98.1855677,99.50855581,100.095152
E06000034,Thurrock,98.95647495,100.0646895,98.74197854,100.1548732,99.28532013
E06000035,Medway,95.34692146,95.50879642,97.48776384,98.86021625,98.78722275
E06000036,Bracknell Forest,112.7498082,114.2333509,111.0426103,112.2032804,112.4217588
E06000037,West Berkshire,109.2004697,108.6911876,107.9282997,109.6653039,112.9400574
