AREACD,AREANM,time1,time2,time3,time4,time5
E06000001,Hartlepool,107.4517562,107.4517562,107.4517562,107.4517562,107.4517562
E06000002,Middlesbrough,106.9660087,106.9660087,106.9660087,106.9660087,106.9660087
E06000003,Redcar and Cleveland,106.8196442,106.8196442,106.8196442,106.8196442,106.8196442
E06000004,Stockton-on-Tees,105.8666799,105.8666799,105.8666799,105.8666799,105.8666799
E06000005,Darlington,104.926331,104.926331,104.926331,104.926331,104.926331
E06000006,Halton,109.5585161,109.5585161,109.5585161,109.5585161,109.5585161
E06000007,Warrington,107.7077495,107.7077495,107.7077495,107.7077495,107.7077495
E06000008,Blackburn with Darwen,106.7781721,106.7781721,106.7781721,106.7781721,106.7781721
E06000009,Blackpool,103.2891578,103.2891578,103.2891578,103.2891578,103.2891578
E06000010,"Kingston upon Hull, City of",102.157313,102.157313,102.157313,102.157313,102.157313
E06000011,East Riding of Yorkshire,97.03671992,97.03671992,97.03671992,97.03671992,97.03671992
E06000012,North East Lincolnshire,101.4660136,101.4660136,101.4660136,101.4660136,101.4660136
E06000013,North Lincolnshire,96.76755899,96.76755899,96.76755899,96.76755899,96.76755899
E06000014,York,101.8728001,101.8728001,101.8728001,101.8728001,101.8728001
E06000015,Derby,103.8379979,103.8379979,103.8379979,103.8379979,103.8379979
E06000016,Leicester,101.9703453,101.9703453,101.9703453,101.9703453,101.9703453
E06000017,Rutland,90.49371486,90.49371486,90.49371486,90.49371486,90.49371486
E06000018,Nottingham,99.05154997,99.05154997,99.05154997,99.05154997,99.05154997
E06000019,"Herefordshire, County of",96.36047456,96.36047456,96.36047456,96.36047456,96.36047456
E06000020,Telford and Wrekin,106.8606127,106.8606127,106.8606127,106.8606127,106.8606127
E06000021,Stoke-on-Trent,114.7094787,114.7094787,114.7094787,114.7094787,114.7094787
E06000022,Bath and North East Somerset,98.45908097,98.45908097,98.45908097,98.45908097,98.45908097
E06000023,"Bristol, City of",102.7642061,102.7642061,102.7642061,102.7642061,102.7642061
E06000024,North Somerset,95.72029354,95.72029354,95.72029354,95.72029354,95.72029354
E06000025,South Gloucestershire,100.825819,100.825819,100.825819,100.825819,100.825819
E06000026,Plymouth,102.1566921,102.1566921,102.1566921,102.1566921,102.1566921
E06000027,Torbay,104.5576329,104.5576329,104.5576329,104.5576329,104.5576329
E06000030,Swindon,101.9213059,101.9213059,101.9213059,101.9213059,101.9213059
E06000031,Peterborough,103.9037172,103.9037172,103.9037172,103.9037172,103.9037172
E06000032,Luton,100.7915998,100.7915998,100.7915998,100.7915998,100.7915998
E06000033,Southend-on-Sea,99.87685832,99.87685832,99.87685832,99.87685832,99.87685832
E06000034,Thurrock,96.87627761,96.87627761,96.87627761,96.87627761,96.87627761
E06000035,Medway,105.5608589,105.5608589,105.5608589,105.5608589,105.5608589
E06000036,Bracknell Forest,102.5207208,102.5207208,102.5207208,102.5207208,102.5207208
E06000037,West Berkshire,96.62097121,96.62097121,96.62097121,96.62097121,96.62097121
E06000038,Reading,100.0028202,100.0028202,100.0028202,100.0028202,100.0028202
E06000039,Slough,95.68024104,95.68024104,95.68024104,95.68024104,95.68024104
E06000040,Windsor and Maidenhead,100.205898,100.205898,100.205898,100.205898,100.205898
E06000041,Wokingham,103.7271058,103.7271058,103.7271058,103.7271058,103.7271058
E06000042,Milton Keynes,100.1439983,100.1439983,100.1439983,100.1439983,100.1439983
E06000043,Brighton and Hove,100.6667974,100.6667974,100.6667974,100.6667974,100.6667974
E06000044,Portsmouth,101.0960874,101.0960874,101.0960874,101.0960874,101.0960874
E06000045,Southampton,98.19570154,98.19570154,98.19570154,98.19570154,98.19570154
E06000046,Isle of Wight,101.0626375,101.0626375,101.0626375,101.0626375,101.0626375
E06000047,County Durham,102.5153643,102.5153643,102.5153643,102.5153643,102.5153643
E06000049,Cheshire East,99.83910731,99.83910731,99.83910731,99.83910731,99.83910731
E06000050,Cheshire West and Chester,101.3930716,101.3930716,101.3930716,101.3930716,101.3930716
E06000051,Shropshire,90.04930817,90.04930817,90.04930817,90.04930817,90.04930817
E06000052,Cornwall,93.55788917,93.55418046,93.53930421,93.53397038,93.5291605
E06000054,Wiltshire,96.50095109,96.50095109,96.50095109,96.50095109,96.50095109
E06000055,Bedford,101.1508368,101.1508368,101.1508368,101.1508368,101.1508368
E06000056,Central Bedfordshire,95.46652732,95.46652732,95.46652732,95.46652732,95.46652732
E06000057,Northumberland,98.6665514,98.6665514,98.6665514,98.6665514,98.6665514
E06000058,"Bournemouth, Christchurch and Poole",101.4157826,101.4157826,101.4157826,101.4157826,101.4157826
E06000059,Dorset,96.19212253,96.19212253,96.19212253,96.19212253,96.19212253
E06000060,Buckinghamshire,100.2230973,100.2230973,100.2230973,100.2230973,100.2230973
E06000061,North Northamptonshire,101.1000067,101.1045408,101.1111784,101.1181469,101.1293336
E06000062,West Northamptonshire,96.41105027,96.41390912,96.38966989,96.35154695,96.31031677
E07000008,Cambridge,94.47266503,94.47266503,94.47266503,94.47266503,94.47266503
E07000009,East Cambridgeshire,90.46210171,90.46210171,90.46210171,90.46210171,90.46210171
E07000010,Fenland,90.81590035,90.81590035,90.81590035,90.81590035,90.81590035
E07000011,Huntingdonshire,96.67887729,96.67887729,96.67887729,96.67887729,96.67887729
E07000012,South Cambridgeshire,95.68937659,95.68937659,95.68937659,95.68937659,95.68937659
E07000026,Allerdale,98.15218444,98.15218444,98.15218444,98.15218444,98.15218444
E07000027,Barrow-in-Furness,102.9735052,102.9735052,102.9735052,102.9735052,102.9735052
E07000028,Carlisle,102.6683696,102.6683696,102.6683696,102.6683696,102.6683696
E07000029,Copeland,98.68438659,98.68438659,98.68438659,98.68438659,98.68438659
E07000030,Eden,93.11806813,93.11806813,93.11806813,93.11806813,93.11806813
E07000031,South Lakeland,90.96165058,90.96165058,90.96165058,90.96165058,90.96165058
E07000032,Amber Valley,105.0932513,105.0932513,105.0932513,105.0932513,105.0932513
E07000033,Bolsover,102.2988059,102.2988059,102.2988059,102.2988059,102.2988059
E07000034,Chesterfield,105.968861,105.968861,105.968861,105.968861,105.968861
E07000035,Derbyshire Dales,89.76855219,89.76855219,89.76855219,89.76855219,89.76855219
E07000036,Erewash,104.9632119,104.9632119,104.9632119,104.9632119,104.9632119
E07000037,High Peak,100.8591856,100.8591856,100.8591856,100.8591856,100.8591856
E07000038,North East Derbyshire,101.5141941,101.5141941,101.5141941,101.5141941,101.5141941
E07000039,South Derbyshire,95.48520591,95.48520591,95.48520591,95.48520591,95.48520591
E07000040,East Devon,97.2800366,97.2800366,97.2800366,97.2800366,97.2800366
E07000041,Exeter,102.0653788,102.0653788,102.0653788,102.0653788,102.0653788
E07000042,Mid Devon,92.31813844,92.31813844,92.31813844,92.31813844,92.31813844
E07000043,North Devon,95.73184587,95.73184587,95.73184587,95.73184587,95.73184587
E07000044,South Hams,91.58982087,91.58982087,91.58982087,91.58982087,91.58982087
E07000045,Teignbridge,95.68144594,95.68144594,95.68144594,95.68144594,95.68144594
E07000046,Torridge,89.84469535,89.84469535,89.84469535,89.84469535,89.84469535
E07000047,West Devon,89.29038213,89.29038213,89.29038213,89.29038213,89.29038213
E07000061,Eastbourne,99.83689489,99.83689489,99.83689489,99.83689489,99.83689489
E07000062,Hastings,105.8727785,105.8727785,105.8727785,105.8727785,105.8727785
E07000063,Lewes,99.74015218,99.74015218,99.74015218,99.74015218,99.74015218
E07000064,Rother,91.87457999,91.87457999,91.87457999,91.87457999,91.87457999
E07000065,Wealden,91.95102597,91.95102597,91.95102597,91.95102597,91.95102597
E07000066,Basildon,102.8011467,102.8011467,102.8011467,102.8011467,102.8011467
E07000067,Braintree,100.1376406,100.1376406,100.1376406,100.1376406,100.1376406
E07000068,Brentwood,97.8990233,97.8990233,97.8990233,97.8990233,97.8990233
E07000069,Castle Point,102.9500597,102.9500597,102.9500597,102.9500597,102.9500597
E07000070,Chelmsford,98.42355975,98.42355975,98.42355975,98.42355975,98.42355975
E07000071,Colchester,95.50489081,95.50489081,95.50489081,95.50489081,95.50489081
E07000072,Epping Forest,96.45772057,96.45772057,96.45772057,96.45772057,96.45772057
E07000073,Harlow,104.6423987,104.6423987,104.6423987,104.6423987,104.6423987
E07000074,Maldon,94.46514787,94.46514787,94.46514787,94.46514787,94.46514787
E07000075,Rochford,99.99136626,99.99136626,99.99136626,99.99136626,99.99136626
E07000076,Tendring,96.29791517,96.29791517,96.29791517,96.29791517,96.29791517
E07000077,Uttlesford,95.50494381,95.50494381,95.50494381,95.50494381,95.50494381
E07000078,Cheltenham,104.2751059,104.2751059,104.2751059,104.2751059,104.2751059
E07000079,Cotswold,92.895124,92.895124,92.895124,92.895124,92.895124
E07000080,Forest of Dean,87.61838217,87.61838217,87.61838217,87.61838217,87.61838217
E07000081,Gloucester,105.3082762,105.3082762,105.3082762,105.3082762,105.3082762
E07000082,Stroud,100.6909444,100.6909444,100.6909444,100.6909444,100.6909444
E07000083,Tewkesbury,96.37345505,96.37345505,96.37345505,96.37345505,96.37345505
E07000084,Basingstoke and Deane,101.6016637,101.6016637,101.6016637,101.6016637,101.6016637
E07000085,East Hampshire,96.60025176,96.60025176,96.60025176,96.60025176,96.60025176
E07000086,Eastleigh,103.1265281,103.1265281,103.1265281,103.1265281,103.1265281
E07000087,Fareham,103.9904254,103.9904254,103.9904254,103.9904254,103.9904254
