AREACD,AREANM,time1,time2,time3,time4,time5
E06000001,Hartlepool,103.4532411,100.4149581,99.42040909,95.4769938,97.797404
E06000002,Middlesbrough,84.48022631,84.73137174,86.69448583,83.681124,84.15197898
E06000003,Redcar and Cleveland,95.45190476,91.66590467,95.17763123,92.13181797,88.40553278
E06000004,Stockton-on-Tees,91.32896517,94.28048353,97.8586238,95.10073778,95.87198234
E06000005,Darlington,94.36821161,94.76321827,93.33557942,93.01568518,93.3178761
E06000006,Halton,94.94369072,93.90689562,93.80421617,90.84673668,86.52632851
E06000007,Warrington,94.10415225,96.40594456,98.48968341,99.39962146,94.01220568
E06000008,Blackburn with Darwen,94.17270253,92.6617865,94.22062857,94.7694092,96.99288908
E06000009,Blackpool,78.62353049,81.90683652,81.09912776,85.36898954,82.18594094
E06000010,"Kingston upon Hull, City of",97.16456454,91.42816058,92.37560264,90.67171851,90.29883721
E06000011,East Riding of Yorkshire,108.5120179,105.2294322,105.2127649,101.7363426,97.5753481
E06000012,North East Lincolnshire,100.821606,104.4721626,101.827329,99.87630563,96.93277486
E06000013,North Lincolnshire,105.1829901,106.835034,107.6276556,102.4523885,97.92134648
E06000014,York,91.03648355,93.00096797,92.91593731,94.47623618,95.42980811
E06000015,Derby,95.86909124,94.747417,98.40679439,95.64395108,96.42063325
E06000016,Leicester,99.60815156,97.58416239,99.79353912,103.3494364,101.1273999
E06000017,Rutland,118.3504567,121.7391679,113.1331679,115.140186,115.7338351
E06000018,Nottingham,93.08106467,95.37234211,94.91579387,94.59779018,90.26871282
E06000019,"Herefordshire, County of",99.30180097,99.42555744,96.99965214,97.16177882,96.9175502
E06000020,Telford and Wrekin,97.88457945,98.98192978,96.35558787,96.05895523,95.25273805
E06000021,Stoke-on-Trent,91.30716111,94.85932735,94.92142734,89.01217684,88.26939029
E06000022,Bath and North East Somerset,98.97914797,99.13021958,97.88182658,95.67350204,95.93915273
E06000023,"Bristol, City of",89.2329468,88.77827998,90.8008779,88.43706574,87.33250645
E06000024,North Somerset,98.05039359,98.89190138,95.45565351,91.22736606,92.45614439
E06000025,South Gloucestershire,101.6864255,102.7654085,102.3575481,98.54398015,94.47224596
E06000026,Plymouth,91.4879074,90.67179533,91.86703771,90.49796328,87.4768945
E06000027,Torbay,84.79438733,84.7021044,82.77782977,80.58499737,82.048793
E06000030,Swindon,94.64263543,93.61704509,93.926192,90.31586652,92.80933613
E06000031,Peterborough,98.31549129,97.24976825,96.65768681,96.03642579,95.39952483
E06000032,Luton,104.6634715,101.6091649,102.7500646,105.5173036,104.5972444
