AREACD,AREANM,time1,time2,time3,time4,time5
E06000001,Hartlepool,97.04294602,97.3587333,96.40864633,96.42275949,93.99984646
E06000002,Middlesbrough,93.91523486,93.16429403,93.65895247,92.92051759,91.35474227
E06000003,Redcar and Cleveland,96.63630861,95.61416636,97.77570085,98.18842598,96.2689797
E06000004,Stockton-on-Tees,98.32806046,98.29347025,98.84059289,98.81944753,98.22469501
E06000005,Darlington,98.81402025,99.2915945,99.15889775,100.8428021,96.95051917
E06000006,Halton,100.5067653,101.1192686,101.336078,101.921646,102.395919
E06000007,Warrington,103.4310129,104.611034,103.969035,103.9166655,106.5816098
E06000008,Blackburn with Darwen,92.91563555,94.60039213,93.41076776,93.71562623,93.24857447
E06000009,Blackpool,97.2498304,96.83261551,96.56365986,97.141361,98.97042871
E06000010,"Kingston upon Hull, City of",93.20893056,94.43382644,94.29372337,95.06301129,94.86050808
E06000011,East Riding of Yorkshire,101.9632195,103.3524518,103.7812389,103.4577957,103.9324735
E06000012,North East Lincolnshire,95.29786664,96.61207931,97.15333836,97.08911154,97.52596065
E06000013,North Lincolnshire,99.49636149,99.08576976,99.54637801,97.79962011,99.25197649
E06000014,York,105.9461518,107.2445312,107.2908722,106.3850056,107.4857795
E06000015,Derby,96.73495462,97.818184,98.43541722,101.0222418,101.2020854
E06000016,Leicester,90.90107001,91.46009056,92.67804114,94.00501574,93.90259245
E06000017,Rutland,110.475536,112.4604213,112.0195772,109.378537,111.9801604
E06000018,Nottingham,92.52718623,92.36959052,92.5771924,95.81424313,95.7267087
E06000019,"Herefordshire, County of",102.718189,101.8104857,103.2040993,104.2048686,104.4459701
E06000020,Telford and Wrekin,99.02845309,100.9027247,100.1224717,101.919158,101.2800888
E06000021,Stoke-on-Trent,95.08635873,96.20869282,95.7966739,95.26394323,95.37053659
E06000022,Bath and North East Somerset,104.0288132,105.559182,107.9778411,109.4559931,108.1578784
E06000023,"Bristol, City of",97.07120972,99.22565154,101.3183071,102.1427903,101.2818356
E06000024,North Somerset,102.8207506,106.0903653,107.8023373,108.1594614,107.9031458
E06000025,South Gloucestershire,104.5046172,106.1097555,107.0716854,107.9215654,109.7693423
E06000026,Plymouth,97.56228951,100.1263158,102.4176618,102.7261573,101.8085498
E06000027,Torbay,97.57966977,98.70610916,101.5345261,102.8901536,102.6645865
E06000030,Swindon,102.3249126,105.4647756,103.2517068,104.865605,105.8038631
E06000031,Peterborough,95.04713927,95.76415416,95.22905493,95.6083368,96.39680982
E06000032,Luton,92.45598566,91.7616485,92.65551127,93.80594506,95.35131821
E06000033,Southend-on-Sea,99.61622401,101.612136,101.2327805,102.3128559,102.4013179
E06000034,Thurrock,97.20295553,97.53433879,97.7100403,98.32684885,99.29262807
E06000035,Medway,97.14610011,96.73102686,97.79830744,98.51546983,100.5979779
E06000036,Bracknell Forest,108.7632219,107.4949726,108.1668497,110.3508117,111.9747277
E06000037,West Berkshire,111.1576564,108.1254023,110.5946509,107.8134399,110.7599646
E06000038,Reading,101.3111185,100.2853277,101.799131,100.7137713,103.9686845
E06000039,Slough,99.39270058,97.56785614,99.47778562,100.0647769,97.99167192
E06000040,Windsor and Maidenhead,107.2937911,107.1402653,109.5955008,110.1232814,113.109724
